Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;5;Optimised;8311,3;6795,3;0,818;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;6;Optimised;8775,7;7501,9;0,855;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;7;Optimised;10581,5;9315,5;0,880;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;8;Optimised;9825,9;8457,5;0,861;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;9;Optimised;7568,6;6482,6;0,857;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;10;Optimised;8865,5;7589,6;0,856;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;1;Centered;3538,6;95,5;0,027;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;2;Centered;2912,5;267,1;0,092;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;3;Centered;3215,4;139,9;0,044;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;4;Centered;3464,8;179,9;0,052;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;5;Centered;3350,9;141,2;0,042;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;6;Centered;3589,1;209,4;0,058;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;7;Centered;3323,6;572,5;0,172;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;8;Centered;3765,5;341,2;0,091;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;9;Centered;2914,4;261,1;0,090;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;10;Centered;3851,9;288,1;0,075;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;1;Optimised;3547,0;103,9;0,029;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;2;Optimised;3076,1;430,7;0,140;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;3;Optimised;3231,3;155,8;0,048;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;4;Optimised;3789,6;504,6;0,133;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;5;Optimised;3375,9;166,2;0,049;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;6;Optimised;3637,4;257,6;0,071;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;7;Optimised;3791,9;1040,7;0,274;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;8;Optimised;3858,4;434,1;0,113;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;9;Optimised;3035,8;382,5;0,126;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;10;Optimised;3890,4;326,6;0,084;0,0;0,0;1;0;20;0;0;0;0;0;0,0;
;;;1;Centered;5421,4;1606,5;0,296;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;2;Centered;4839,5;668,2;0,138;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;3;Centered;5912,2;1784,8;0,302;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;4;Centered;4448,7;1472,6;0,331;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;5;Centered;4928,1;573,0;0,116;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;6;Centered;4362,5;738,5;0,169;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;7;Centered;6241,0;1735,4;0,278;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;8;Centered;4662,0;1672,9;0,359;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;9;Centered;4996,3;1111,3;0,222;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;10;Centered;4665,5;1052,6;0,226;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;1;Optimised;5278,7;1463,8;0,277;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;2;Optimised;4904,5;733,1;0,149;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;3;Optimised;5558,4;1431,0;0,257;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;4;Optimised;4818,6;1842,5;0,382;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;5;Optimised;5104,5;749,4;0,147;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;6;Optimised;4194,6;570,6;0,136;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;7;Optimised;5689,1;1183,5;0,208;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;8;Optimised;4764,5;1775,4;0,373;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;9;Optimised;5595,8;1710,8;0,306;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;10;Optimised;4901,0;1288,2;0,263;0,0;0,0;2;0;20;0;0;0;0;0;0,0;
;;;1;Centered;5111,9;1830,1;0,358;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;2;Centered;5393,4;1494,7;0,277;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;3;Centered;4798,0;1742,3;0,363;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;4;Centered;5640,4;2350,1;0,417;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;5;Centered;6616,0;2586,0;0,391;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;6;Centered;5577,9;2477,2;0,444;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
;;;7;Centered;5137,7;1654,1;0,322;0,0;0,0;3;0;20;0;0;0;0;0;0,0;
