Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;10;Centered;11818,2;5193,4;0,439;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;1;Optimised;10815,2;5497,5;0,508;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;2;Optimised;12874,5;6325,3;0,491;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;3;Optimised;12698,4;6220,3;0,490;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;4;Optimised;12549,5;5502,3;0,438;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;5;Optimised;15363,4;9248,6;0,602;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;6;Optimised;11879,0;6111,6;0,514;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;7;Optimised;12854,7;6171,4;0,480;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;8;Optimised;18066,7;10990,5;0,608;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;9;Optimised;16764,4;9598,6;0,573;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;10;Optimised;11381,2;4756,5;0,418;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;1;Centered;13529,9;7386,0;0,546;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;2;Centered;13364,0;7031,1;0,526;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;3;Centered;13301,8;7179,9;0,540;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;4;Centered;13331,4;7783,6;0,584;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;5;Centered;12016,3;6275,2;0,522;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;6;Centered;13380,5;7308,4;0,546;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;7;Centered;14177,3;8066,0;0,569;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;8;Centered;14320,1;7968,9;0,556;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;9;Centered;12703,7;6287,7;0,495;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;10;Centered;12837,8;7307,2;0,569;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;1;Optimised;13834,1;7690,2;0,556;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;2;Optimised;19134,8;12801,8;0,669;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;3;Optimised;15845,7;9723,9;0,614;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;4;Optimised;17470,7;11923,0;0,682;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;5;Optimised;12358,2;6617,2;0,535;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;6;Optimised;14946,7;8874,6;0,594;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;7;Optimised;14262,9;8151,6;0,572;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;8;Optimised;16307,8;9956,6;0,611;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;9;Optimised;13420,9;7004,9;0,522;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;10;Optimised;13251,4;7720,8;0,583;0,0;0,0;10;0;60;0;0;0;0;0;0,0;
;;;1;Centered;8255,0;1379,0;0,167;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;2;Centered;7976,8;733,7;0,092;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;3;Centered;7933,7;614,8;0,077;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;4;Centered;8659,9;1386,4;0,160;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;5;Centered;7842,3;860,7;0,110;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;6;Centered;8081,6;664,2;0,082;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;7;Centered;8222,0;1273,3;0,155;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;8;Centered;7862,1;856,9;0,109;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;9;Centered;7486,7;492,8;0,066;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;10;Centered;8202,4;1216,9;0,148;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;1;Optimised;6977,9;101,9;0,015;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;2;Optimised;7467,2;224,1;0,030;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;3;Optimised;7414,0;95,0;0,013;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;4;Optimised;7336,5;63,0;0,009;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;5;Optimised;7181,9;200,2;0,028;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;6;Optimised;7574,1;156,7;0,021;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;7;Optimised;7226,3;277,6;0,038;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;8;Optimised;7237,1;231,8;0,032;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;9;Optimised;7108,2;114,3;0,016;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;10;Optimised;7242,0;256,5;0,035;0,0;0,0;1;0;100;0;0;0;0;0;0,0;
;;;1;Centered;10191,9;2035,2;0,200;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;2;Centered;9055,0;752,3;0,083;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;3;Centered;9074,0;1043,3;0,115;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;4;Centered;9745,3;1220,8;0,125;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;5;Centered;9363,9;1446,5;0,154;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;6;Centered;9872,2;1522,1;0,154;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;7;Centered;9950,9;1621,0;0,163;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;8;Centered;8941,4;884,1;0,099;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;9;Centered;8836,2;948,8;0,107;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;10;Centered;10967,8;2354,3;0,215;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;1;Optimised;8604,4;447,7;0,052;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;2;Optimised;8791,9;489,2;0,056;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;3;Optimised;8172,8;142,2;0,017;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;4;Optimised;9087,1;562,6;0,062;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;5;Optimised;8542,4;624,9;0,073;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;6;Optimised;8732,4;382,3;0,044;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;7;Optimised;8678,3;348,3;0,040;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;8;Optimised;8678,5;621,2;0,072;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;9;Optimised;8246,5;359,1;0,044;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;10;Optimised;9032,6;419,1;0,046;0,0;0,0;2;0;100;0;0;0;0;0;0,0;
;;;1;Centered;12605,1;3589,1;0,285;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;2;Centered;12826,0;3232,2;0,252;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;3;Centered;12821,3;3486,1;0,272;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;4;Centered;11314,8;1680,9;0,149;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;5;Centered;11235,3;1635,1;0,146;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;6;Centered;11375,1;2331,8;0,205;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;7;Centered;11821,0;2477,5;0,210;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;8;Centered;12468,1;2460,0;0,197;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;9;Centered;12476,0;2788,5;0,224;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
;;;10;Centered;10855,1;1569,1;0,145;0,0;0,0;3;0;100;0;0;0;0;0;0,0;
