Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;2;Centered;8143,7;3334,6;0,409;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;3;Centered;9275,9;3989,9;0,430;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;4;Centered;7933,3;2416,3;0,305;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;5;Centered;9053,9;2997,1;0,331;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;6;Centered;9920,0;3880,0;0,391;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;7;Centered;8636,1;3334,3;0,386;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;8;Centered;7980,3;2276,5;0,285;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;9;Centered;9138,3;3625,3;0,397;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;10;Centered;7823,3;3562,1;0,455;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;1;Optimised;9619,0;3444,3;0,358;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;2;Optimised;8371,7;3562,6;0,426;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;3;Optimised;10725,2;5439,2;0,507;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;4;Optimised;7905,6;2388,5;0,302;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;5;Optimised;9050,2;2993,5;0,331;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;6;Optimised;10312,2;4272,3;0,414;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;7;Optimised;8794,2;3492,4;0,397;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;8;Optimised;8096,2;2392,4;0,295;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;9;Optimised;8915,2;3402,3;0,382;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;10;Optimised;8668,0;4406,9;0,508;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
;;;1;Centered;11730,3;4901,8;0,418;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;2;Centered;8858,7;3774,6;0,426;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;3;Centered;8696,2;3822,8;0,440;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;4;Centered;8158,1;2866,6;0,351;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;5;Centered;8611,3;3489,6;0,405;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;6;Centered;9840,0;4110,3;0,418;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;7;Centered;10823,0;4765,3;0,440;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;8;Centered;9259,3;3989,2;0,431;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;9;Centered;9866,2;3545,6;0,359;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;10;Centered;8691,9;3770,2;0,434;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;1;Optimised;13019,4;6190,9;0,476;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;2;Optimised;8812,1;3728,0;0,423;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;3;Optimised;8435,3;3561,9;0,422;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;4;Optimised;8396,2;3104,6;0,370;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;5;Optimised;8646,3;3524,5;0,408;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;6;Optimised;10714,0;4984,2;0,465;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;7;Optimised;10679,2;4621,5;0,433;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;8;Optimised;10581,3;5311,2;0,502;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;9;Optimised;10798,8;4478,2;0,415;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;10;Optimised;8857,5;3935,8;0,444;0,0;0,0;6;0;45;0;0;0;0;0;0,0;
;;;1;Centered;11022,1;5348,3;0,485;0,0;0,0;7;0;45;0;0;0;0;0;0,0;
;;;2;Centered;8383,2;4477,7;0,534;0,0;0,0;7;0;45;0;0;0;0;0;0,0;
;;;3;Centered;10839,7;5789,9;0,534;0,0;0,0;7;0;45;0;0;0;0;0;0,0;
;;;4;Centered;9092,4;4488,4;0,494;0,0;0,0;7;0;45;0;0;0;0;0;0,0;
;;;5;Centered;9140,1;4460,2;0,488;0,0;0,0;7;0;45;0;0;0;0;0;0,0;
