Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;87;Centered;3009,4;2614,3;0,869;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;88;Centered;1831,1;1476,5;0,806;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;89;Centered;2438,9;1921,8;0,788;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;90;Centered;1353,9;1011,2;0,747;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;91;Centered;2361,6;2055,9;0,871;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;92;Centered;2862,7;2382,3;0,832;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;93;Centered;3605,1;2495,7;0,692;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;94;Centered;2697,5;2346,1;0,870;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;95;Centered;3996,2;2811,2;0,703;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;96;Centered;2930,4;2659,4;0,908;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;97;Centered;3225,4;2694,9;0,836;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;98;Centered;1959,9;1514,3;0,773;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;99;Centered;4081,0;3176,0;0,778;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;100;Centered;2976,4;2142,2;0,720;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;1;Optimised;4850,5;4094,5;0,844;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;2;Optimised;2015,2;1780,7;0,884;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;3;Optimised;3780,1;3258,0;0,862;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;4;Optimised;3043,6;2733,9;0,898;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;5;Optimised;4839,9;4228,2;0,874;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;6;Optimised;3119,6;2672,8;0,857;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;7;Optimised;3448,5;2435,3;0,706;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;8;Optimised;3171,1;2280,1;0,719;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;9;Optimised;2701,9;1808,1;0,669;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;10;Optimised;3167,9;2775,0;0,876;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;11;Optimised;3651,7;2814,9;0,771;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;12;Optimised;5047,6;4320,4;0,856;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;13;Optimised;4286,4;3683,3;0,859;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;14;Optimised;4310,7;3285,8;0,762;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;15;Optimised;3517,5;2769,4;0,787;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;16;Optimised;4130,3;3605,3;0,873;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;17;Optimised;3562,6;3037,2;0,853;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;18;Optimised;2272,0;2082,1;0,916;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;19;Optimised;3290,2;2511,8;0,763;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;20;Optimised;3562,1;3132,7;0,879;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;21;Optimised;3706,1;3265,1;0,881;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;22;Optimised;3804,6;3460,4;0,910;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;23;Optimised;4094,3;3466,4;0,847;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;24;Optimised;4324,5;3692,7;0,854;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;25;Optimised;2257,2;1713,6;0,759;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;26;Optimised;4033,0;3574,8;0,886;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;27;Optimised;3617,5;3091,1;0,854;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;28;Optimised;4371,4;3559,9;0,814;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;29;Optimised;3014,5;2499,1;0,829;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;30;Optimised;2989,8;2317,0;0,775;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;31;Optimised;4217,5;3366,7;0,798;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;32;Optimised;3684,0;2817,4;0,765;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;33;Optimised;2332,7;1715,7;0,736;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;34;Optimised;4007,9;2961,7;0,739;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;35;Optimised;3395,2;2240,2;0,660;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;36;Optimised;3987,4;3218,6;0,807;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;37;Optimised;3462,6;3050,1;0,881;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;38;Optimised;5647,6;4784,3;0,847;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;39;Optimised;3522,7;2576,9;0,732;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;40;Optimised;3984,5;3242,9;0,814;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;41;Optimised;3053,7;2581,0;0,845;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;42;Optimised;1029,2;784,3;0,762;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;43;Optimised;2433,8;1880,2;0,773;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;44;Optimised;4679,7;3985,6;0,852;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;45;Optimised;3931,6;3139,4;0,799;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;46;Optimised;5718,4;4611,4;0,806;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;47;Optimised;2904,3;2088,7;0,719;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;48;Optimised;3903,4;3224,5;0,826;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;49;Optimised;5539,7;5175,8;0,934;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;50;Optimised;3138,4;2754,0;0,878;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;51;Optimised;4643,5;3679,5;0,792;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;52;Optimised;3172,3;2789,2;0,879;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
